foodID,guid,foodNameCHN,category,calories,protein,fat,carbohydrate,dietaryFiber,vitaminA,carotene,retinol,thiamine,riboflavin,niacin,vitaminC,vitaminE,cholesterol,potassium,sodium,calcium,magnesium,iron,manganese,zinc,copper,phosphorus,selenium,description,unit_map
35,ca57006a-b7e8-3823-ba75-9f8779994eea,粳米(标四),谷类,346,8,1,77,1,0,1,13,0,0,5,0,0,0,106,2,4,20,1,1,1,0,123,5,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
36,3c80c4fb-aee4-3593-937e-8a8ffd34036f,粳米(特等),谷类,334,7,0,75,0,0,0,16,0,0,1,0,1,0,58,6,24,25,1,1,1,0,80,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
37,11c2d524-f076-3482-8158-a88d223299a0,籼米(标一),谷类,346,8,1,77,1,0,1,13,0,0,2,0,0,0,89,3,7,33,1,1,1,0,146,4,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
38,d8def087-e745-3a22-be42-db89a73a1442,籼米(标准)[机米],谷类,347,8,1,78,1,0,1,13,0,0,1,0,1,0,109,2,12,28,2,1,1,0,112,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
39,a013dd5b-801f-3803-a50b-e085c3724aac,籼米(优标),谷类,349,8,1,77,0,0,1,13,0,0,3,0,0,0,64,1,8,13,0,1,2,0,85,7,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
40,8fc1f509-f27a-341e-aee3-fec6cc8ac3dd,早籼,谷类,359,10,2,75,1,0,2,10,0,0,5,0,0,0,214,2,13,0,5,3,3,0,257,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
41,9a5dee13-b5e2-33cf-adfd-acc3905fcc58,早籼(标一),谷类,351,9,1,77,0,0,1,12,0,0,2,0,0,0,124,2,10,57,1,1,2,0,141,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
42,17dd2b20-a726-3ac7-bd9c-11bda131f81c,早籼(标二),谷类,345,10,1,75,0,0,1,14,0,0,3,0,0,0,171,1,6,79,1,2,2,1,192,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
43,9d0a6582-1212-3432-bff1-e92c70c6b8ff,早籼(特等),谷类,346,9,1,76,1,0,1,13,0,0,2,0,0,0,108,1,6,42,1,1,2,0,141,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
44,f750554c-c288-3366-8f01-c8327183d491,晚籼(标一),谷类,345,8,1,77,0,0,1,14,0,0,2,0,0,0,112,2,9,53,1,1,2,0,140,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
45,83eb3c6c-6d3f-32df-aafe-629a1dbeb3cb,晚籼(标二),谷类,343,9,1,75,0,0,1,14,0,0,3,0,0,0,146,1,6,60,3,1,2,0,141,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
46,d928938d-6a0f-3b9c-a11b-d00dd395802c,晚籼(特等),谷类,342,8,0,77,0,0,1,14,0,0,2,0,0,0,107,1,6,28,1,1,2,0,104,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
47,ab9baf24-0e65-3545-9d29-6f777183b2b4,籼稻谷(红),谷类,344,7,2,74,2,0,1,13,0,0,5,0,0,0,220,22,0,0,6,3,3,0,0,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
48,44883152-b4e1-302c-b32a-fc0c6ba2fac9,黑米,谷类,333,9,2,68,4,0,2,14,0,0,8,0,0,0,256,7,12,147,2,2,4,0,356,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
49,e06e1d4f-6c33-3cac-87e2-5fdb373294c6,香大米,谷类,346,13,1,72,1,0,1,13,0,0,3,0,1,0,49,22,8,12,5,2,1,1,106,5,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
50,af66bf40-4ea2-3a6f-b693-1c8b11aee40d,糯米[江米](均值),谷类,348,7,1,78,1,0,1,13,0,0,2,0,1,0,137,2,26,49,1,2,2,0,113,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
51,4dd44bc0-cb75-3d6a-92ca-0177b05d0fc2,优糯米,谷类,344,9,1,75,1,0,0,14,0,0,2,0,1,0,136,1,8,50,1,1,1,0,48,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
52,2c2ceef5-a1fd-3958-8ade-578d81e92852,早糯谷,谷类,354,7,3,74,3,7,1,11,0,0,1,0,0,0,0,4,19,149,3,0,5,1,297,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
53,eef81763-7810-36cb-bb92-58cb77d7a131,紫红糯米[血糯米],谷类,343,8,2,74,1,0,1,14,0,0,4,0,1,0,219,4,13,16,4,2,2,0,183,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
54,1e970217-b25f-3614-8c79-0f8e6cab0ef2,粳糯米,谷类,343,8,1,76,1,0,1,14,0,0,2,0,0,0,125,3,21,42,2,2,2,0,94,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
55,e99a869f-b1e2-3b25-be91-96943dffd28a,籼糯米,谷类,352,8,1,78,0,0,1,12,0,0,2,0,0,0,132,2,14,52,2,1,2,0,82,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
56,03f7cbcc-3816-3bc3-aa96-029dfab10c15,米饭(蒸)(均值),谷类,116,3,0,26,0,0,0,71,0,0,2,0,0,0,30,2,7,15,1,1,1,0,62,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
57,103493eb-d94e-35fa-bdc7-d193b952654e,粳米饭(蒸),谷类,117,3,0,26,0,0,0,71,0,0,2,0,0,0,39,3,7,20,2,1,1,0,62,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
58,1b3374b6-7542-3da5-8fc2-3906e20c8016,籼米饭(蒸),谷类,114,2,0,26,0,0,0,71,0,0,2,0,0,0,21,2,6,10,0,0,0,0,0,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
59,88cdd625-0ad5-3c57-be7d-da1c99f5c92e,粳米粥,谷类,46,1,0,10,0,0,0,89,0,0,0,0,0,0,13,3,7,7,0,0,0,0,20,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
60,bbb3b2fc-2f7e-309c-9cf3-6021c32b8862,籼米粉[排米粉],谷类,355,7,0,81,0,0,0,11,0,0,1,0,0,0,14,16,6,16,3,1,1,0,62,7,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
61,41918669-b26b-348b-bdf7-762d9b31b917,籼米粉(干，细),谷类,346,8,0,78,0,0,1,12,0,0,0,0,0,0,43,6,0,23,1,1,2,0,53,3,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
62,8eafe7f5-d64f-3e7c-aa82-630b8690cc02,高蛋白豆米粉(籼米),谷类,414,16,7,71,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
63,f8082ca1-d54d-3eb0-aab8-8d234f56ef86,玉米(鲜),谷类,106,4,1,20,3,0,1,71,0,0,2,16,0,0,238,1,0,32,1,0,1,0,117,2,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
